Date,AAPL,AMZN,BTC-USD,GOOGL,MSFT,NFLX,TSLA
2024-03-17,171.0631561279297,174.4199981689453,68390.625,140.02273559570312,410.1251220703125,60.5880012512207,163.57000732421875
2024-03-18,172.15325927734375,174.47999572753906,67548.59375,146.4694061279297,411.01153564453125,61.8390007019043,173.8000030517578
2024-03-19,174.49197387695312,175.89999389648438,61912.7734375,145.82476806640625,415.03973388671875,62.07400131225586,171.32000732421875
2024-03-20,177.05860900878906,178.14999389648438,67913.671875,147.52073669433594,418.80194091796875,62.76900100708008,175.66000366210938
2024-03-21,169.82443237304688,178.14999389648438,65491.390625,146.3900909423828,422.87933349609375,62.270999908447266,172.82000732421875
2024-03-22,170.7262420654297,178.8699951171875,63778.76171875,149.53411865234375,422.25885009765625,62.80099868774414,170.8300018310547
2024-03-23,170.7262420654297,178.8699951171875,64062.203125,149.53411865234375,422.25885009765625,62.80099868774414,170.8300018310547
2024-03-24,170.7262420654297,178.8699951171875,67234.171875,149.53411865234375,422.25885009765625,62.80099868774414,170.8300018310547
2024-03-25,169.3091583251953,179.7100067138672,69958.8125,148.83985900878906,416.4677734375,62.74599838256836,172.6300048828125
2024-03-26,168.17942810058594,178.3000030517578,69987.8359375,149.4348907470703,415.2760314941406,62.92399978637695,177.6699981689453
2024-03-27,171.74696350097656,179.8300018310547,69455.34375,149.63328552246094,415.0593566894531,61.35300064086914,179.8300018310547
2024-03-28,169.9334716796875,180.3800048828125,70744.953125,149.69277954101562,414.360107421875,60.733001708984375,175.7899932861328
2024-03-29,169.9334716796875,180.3800048828125,69892.828125,149.69277954101562,414.360107421875,60.733001708984375,175.7899932861328
2024-03-30,169.9334716796875,180.3800048828125,69645.3046875,149.69277954101562,414.360107421875,60.733001708984375,175.7899932861328
2024-03-31,169.9334716796875,180.3800048828125,71333.6484375,149.69277954101562,414.360107421875,60.733001708984375,175.7899932861328
2024-04-01,168.4965362548828,180.97000122070312,69702.1484375,154.21542358398438,418.15191650390625,61.430999755859375,175.22000122070312
2024-04-02,167.3172607421875,180.69000244140625,65446.97265625,153.29302978515625,415.0692443847656,61.42100143432617,166.6300048828125
2024-04-03,168.11996459960938,182.41000366210938,65980.8125,153.6500701904297,414.0942077636719,63.007999420166016,168.3800048828125
2024-04-04,167.29747009277344,180.0,68508.84375,149.29608154296875,411.56304931640625,61.7140007019043,171.11000061035156
2024-04-05,168.0506134033203,185.07000732421875,67837.640625,151.24989318847656,419.0875549316406,63.61800003051758,164.89999389648438
2024-04-06,168.0506134033203,185.07000732421875,68896.109375,151.24989318847656,419.0875549316406,63.61800003051758,164.89999389648438
2024-04-07,168.0506134033203,185.07000732421875,69362.5546875,151.24989318847656,419.0875549316406,63.61800003051758,164.89999389648438
2024-04-08,166.93080139160156,185.19000244140625,71631.359375,153.58067321777344,418.171630859375,62.840999603271484,172.97999572753906
2024-04-09,168.13978576660156,185.6699981689453,69139.015625,155.31631469726562,419.8360595703125,61.81999969482422,176.8800048828125
2024-04-10,166.26681518554688,185.9499969482422,70587.8828125,154.86007690429688,416.86175537109375,61.858001708984375,171.75999450683594
2024-04-11,173.4613494873047,189.0500030517578,70060.609375,158.10325622558594,421.46112060546875,62.87799835205078,174.60000610351562
2024-04-12,174.957763671875,186.1300048828125,67195.8671875,156.43704223632812,415.52227783203125,62.28300094604492,171.0500030517578
2024-04-13,174.957763671875,186.1300048828125,63821.47265625,156.43704223632812,415.52227783203125,62.28300094604492,171.0500030517578
2024-04-14,174.957763671875,186.1300048828125,65738.7265625,156.43704223632812,415.52227783203125,62.28300094604492,171.0500030517578
2024-04-15,171.13253784179688,183.6199951171875,63426.2109375,153.59056091308594,407.38714599609375,60.71500015258789,161.47999572753906
2024-04-16,167.85238647460938,183.32000732421875,63811.86328125,153.13433837890625,408.3128967285156,61.75199890136719,157.11000061035156
2024-04-17,166.48483276367188,181.27999877929688,61276.69140625,154.19557189941406,405.6142883300781,61.36899948120117,155.4499969482422
